participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.share,participant.control_treatment,participant.private_treatment,participant.journal_treatment,participant.dofus,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.real_world_currency_per_point,session.config.journal,session.config.participation_fee,session.config.full_random,instructions.1.player.id_in_group,instructions.1.player.role,instructions.1.player.payoff,instructions.1.player.confirm_one,instructions.1.group.id_in_subsession,instructions.1.subsession.round_number,science_study.1.player.id_in_group,science_study.1.player.role,science_study.1.player.payoff,science_study.1.player.share,science_study.1.player.check_share,science_study.1.group.id_in_subsession,science_study.1.subsession.round_number,epq.1.player.id_in_group,epq.1.player.role,epq.1.player.payoff,epq.1.player.reflect,epq.1.player.researcher_feedback,epq.1.player.continent,epq.1.player.gender,epq.1.player.age,epq.1.player.risk,epq.1.player.trustworthy,epq.1.player.trusting,epq.1.player.accounting_research,epq.1.player.job_title,epq.1.player.research_area,epq.1.player.research_method,epq.1.player.res_meth_replicates,epq.1.player.acc_replicates,epq.1.player.acc_sub_replicates,epq.1.player.progress,epq.1.player.est_other_post_online,epq.1.player.check_est_other_post_online,epq.1.player.est_you_post_online,epq.1.player.reason_one,epq.1.player.reason_two,epq.1.player.reason_three,epq.1.player.reason_four,epq.1.player.reason_five,epq.1.player.reason_six,epq.1.player.reason_seven,epq.1.player.reason_eight,epq.1.player.reason_nine,epq.1.player.reason_eleven,epq.1.player.reason_twelve,epq.1.player.reason_ten,epq.1.player.reason_ten_text,epq.1.player.likelihood_future_post,epq.1.player.heard_materials,epq.1.player.encourage_others,epq.1.player.acc_favor_public_post,epq.1.player.check_acc_favor_public_post,epq.1.player.heard_prereg,epq.1.player.have_prereg,epq.1.player.first_time_prereg,epq.1.player.trust_prereg,epq.1.player.editors_believe,epq.1.player.check_editors_believe,epq.1.group.id_in_subsession,epq.1.subsession.round_number,end.1.player.id_in_group,end.1.player.role,end.1.player.payoff,end.1.group.id_in_subsession,end.1.subsession.round_number
1181,l95uabbb,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1181,,0,0,1,1,1181,,0,,,1,1,1181,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1181,,0,1,1
1182,iecg4u57,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1182,,0,0,1,1,1182,,0,,,1,1,1182,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1182,,0,1,1
1183,apd8q14w,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1183,,0,0,1,1,1183,,0,,,1,1,1183,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1183,,0,1,1
1184,9s29njlb,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1184,,0,0,1,1,1184,,0,,,1,1,1184,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1184,,0,1,1
1185,kmdzm74q,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1185,,0,0,1,1,1185,,0,,,1,1,1185,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1185,,0,1,1
1186,y8tcz1si,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1186,,0,0,1,1,1186,,0,,,1,1,1186,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1186,,0,1,1
1187,2xjxhqdm,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1187,,0,0,1,1,1187,,0,,,1,1,1187,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1187,,0,1,1
1188,3m51i7o3,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1188,,0,0,1,1,1188,,0,,,1,1,1188,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1188,,0,1,1
1189,k695ocaa,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1189,,0,0,1,1,1189,,0,,,1,1,1189,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1189,,0,1,1
1190,vsh7kuu1,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1190,,0,0,1,1,1190,,0,,,1,1,1190,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1190,,0,1,1
1191,mpqq49hb,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1191,,0,0,1,1,1191,,0,,,1,1,1191,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1191,,0,1,1
1192,ab85229p,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1192,,0,0,1,1,1192,,0,,,1,1,1192,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1192,,0,1,1
1193,z5wdo7wy,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1193,,0,0,1,1,1193,,0,,,1,1,1193,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1193,,0,1,1
1194,f0d2zi2u,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1194,,0,0,1,1,1194,,0,,,1,1,1194,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1194,,0,1,1
1195,4aiuqrrd,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1195,,0,0,1,1,1195,,0,,,1,1,1195,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1195,,0,1,1
1196,8elt9va2,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1196,,0,0,1,1,1196,,0,,,1,1,1196,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1196,,0,1,1
1197,lxig0t8u,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1197,,0,0,1,1,1197,,0,,,1,1,1197,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1197,,0,1,1
1198,z65p9oij,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1198,,0,0,1,1,1198,,0,,,1,1,1198,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1198,,0,1,1
1199,wkclv76z,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1199,,0,0,1,1,1199,,0,,,1,1,1199,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1199,,0,1,1
1200,cm4an3gv,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1200,,0,0,1,1,1200,,0,,,1,1,1200,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1200,,0,1,1
1201,36ollo0j,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1201,,0,0,1,1,1201,,0,,,1,1,1201,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1201,,0,1,1
1202,k0fsad3i,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1202,,0,0,1,1,1202,,0,,,1,1,1202,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1202,,0,1,1
1203,5vxwyec1,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1203,,0,0,1,1,1203,,0,,,1,1,1203,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1203,,0,1,1
1204,rnnv9iua,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1204,,0,0,1,1,1204,,0,,,1,1,1204,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1204,,0,1,1
1205,6n9lekz8,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1205,,0,0,1,1,1205,,0,,,1,1,1205,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1205,,0,1,1
1206,vlv67j4n,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1206,,0,0,1,1,1206,,0,,,1,1,1206,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1206,,0,1,1
1207,10vqfgu0,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1207,,0,0,1,1,1207,,0,,,1,1,1207,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1207,,0,1,1
1208,3ovth0am,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1208,,0,0,1,1,1208,,0,,,1,1,1208,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1208,,0,1,1
1209,chf7e3gh,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1209,,0,0,1,1,1209,,0,,,1,1,1209,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1209,,0,1,1
1210,16yotb6s,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1210,,0,0,1,1,1210,,0,,,1,1,1210,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1210,,0,1,1
1211,4uleteo4,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1211,,0,0,1,1,1211,,0,,,1,1,1211,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1211,,0,1,1
1212,kzt5q616,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1212,,0,0,1,1,1212,,0,,,1,1,1212,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1212,,0,1,1
1213,2vf8sfjq,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1213,,0,0,1,1,1213,,0,,,1,1,1213,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1213,,0,1,1
1214,bhf7lato,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1214,,0,0,1,1,1214,,0,,,1,1,1214,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1214,,0,1,1
1215,qofwdpzt,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1215,,0,0,1,1,1215,,0,,,1,1,1215,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1215,,0,1,1
1216,pay33pw5,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1216,,0,0,1,1,1216,,0,,,1,1,1216,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1216,,0,1,1
1217,mf1aqdcs,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1217,,0,0,1,1,1217,,0,,,1,1,1217,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1217,,0,1,1
1218,eybtmez2,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1218,,0,0,1,1,1218,,0,,,1,1,1218,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1218,,0,1,1
1219,yjx4ktct,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1219,,0,0,1,1,1219,,0,,,1,1,1219,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1219,,0,1,1
1220,8tx5a744,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1220,,0,0,1,1,1220,,0,,,1,1,1220,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1220,,0,1,1
1221,vjyndmlk,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1221,,0,0,1,1,1221,,0,,,1,1,1221,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1221,,0,1,1
1222,gcs6a6he,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1222,,0,0,1,1,1222,,0,,,1,1,1222,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1222,,0,1,1
1223,143mn4pe,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1223,,0,0,1,1,1223,,0,,,1,1,1223,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1223,,0,1,1
1224,8w23zjlo,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1224,,0,0,1,1,1224,,0,,,1,1,1224,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1224,,0,1,1
1225,e9pgsuq3,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1225,,0,0,1,1,1225,,0,,,1,1,1225,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1225,,0,1,1
1226,r2vr4pmr,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1226,,0,0,1,1,1226,,0,,,1,1,1226,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1226,,0,1,1
1227,q61x6r89,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1227,,0,0,1,1,1227,,0,,,1,1,1227,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1227,,0,1,1
1228,ao8dwjwi,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1228,,0,0,1,1,1228,,0,,,1,1,1228,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1228,,0,1,1
1229,ni36fett,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1229,,0,0,1,1,1229,,0,,,1,1,1229,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1229,,0,1,1
1230,dusxp5gd,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1230,,0,0,1,1,1230,,0,,,1,1,1230,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1230,,0,1,1
1231,30ecdlz6,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1231,,0,0,1,1,1231,,0,,,1,1,1231,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1231,,0,1,1
1232,trqe7lzk,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1232,,0,0,1,1,1232,,0,,,1,1,1232,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1232,,0,1,1
1233,zgb5e9d8,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1233,,0,0,1,1,1233,,0,,,1,1,1233,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1233,,0,1,1
1234,833gttao,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1234,,0,0,1,1,1234,,0,,,1,1,1234,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1234,,0,1,1
1235,0z77kd83,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1235,,0,0,1,1,1235,,0,,,1,1,1235,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1235,,0,1,1
1236,imt1in30,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1236,,0,0,1,1,1236,,0,,,1,1,1236,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1236,,0,1,1
1237,mxvy3wws,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1237,,0,0,1,1,1237,,0,,,1,1,1237,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1237,,0,1,1
1238,0wmz8e5c,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1238,,0,0,1,1,1238,,0,,,1,1,1238,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1238,,0,1,1
1239,ltkizga5,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1239,,0,0,1,1,1239,,0,,,1,1,1239,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1239,,0,1,1
1240,fwhwsi3o,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1240,,0,0,1,1,1240,,0,,,1,1,1240,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1240,,0,1,1
1241,lv0al38f,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1241,,0,0,1,1,1241,,0,,,1,1,1241,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1241,,0,1,1
1242,vapivdji,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1242,,0,0,1,1,1242,,0,,,1,1,1242,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1242,,0,1,1
1243,juhzas6e,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1243,,0,0,1,1,1243,,0,,,1,1,1243,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1243,,0,1,1
1244,9blm29dc,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1244,,0,0,1,1,1244,,0,,,1,1,1244,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1244,,0,1,1
1245,ab7ql26j,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1245,,0,0,1,1,1245,,0,,,1,1,1245,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1245,,0,1,1
1246,etxdqy47,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1246,,0,0,1,1,1246,,0,,,1,1,1246,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1246,,0,1,1
1247,w7k6ksth,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1247,,0,0,1,1,1247,,0,,,1,1,1247,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1247,,0,1,1
1248,s7jumdlb,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1248,,0,0,1,1,1248,,0,,,1,1,1248,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1248,,0,1,1
1249,jqfwj65w,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1249,,0,0,1,1,1249,,0,,,1,1,1249,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1249,,0,1,1
1250,4gtvyrec,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1250,,0,0,1,1,1250,,0,,,1,1,1250,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1250,,0,1,1
1251,1vody515,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1251,,0,0,1,1,1251,,0,,,1,1,1251,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1251,,0,1,1
1252,zr7vumvs,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1252,,0,0,1,1,1252,,0,,,1,1,1252,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1252,,0,1,1
1253,uihy0b4u,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1253,,0,0,1,1,1253,,0,,,1,1,1253,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1253,,0,1,1
1254,9l08ro9l,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1254,,0,0,1,1,1254,,0,,,1,1,1254,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1254,,0,1,1
1255,c8i54s1w,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1255,,0,0,1,1,1255,,0,,,1,1,1255,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1255,,0,1,1
1256,ktk8hqsc,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,1256,,0,0,1,1,1256,,0,,,1,1,1256,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,1256,,0,1,1
